               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 109,             0.03847,            0.034908,          6.8373e-05,             0.81078,             0.70231,              0.7932,             0.53462,            0.035826,            0.024041,          1.6337e-05,            0.004654,            0.004654,            0.004654
                 110,            0.038313,            0.034968,          6.7902e-05,             0.81205,             0.70155,             0.79275,             0.53462,            0.035823,            0.024044,          1.6221e-05,           0.0046045,           0.0046045,           0.0046045
                 111,            0.038347,            0.034701,          6.8026e-05,             0.81225,             0.70212,             0.79309,             0.53475,            0.035816,            0.024042,          1.6117e-05,            0.004555,            0.004555,            0.004555
                 112,            0.038259,            0.034698,          6.7151e-05,             0.81381,             0.70086,             0.79319,             0.53501,            0.035811,             0.02404,          1.6037e-05,           0.0045055,           0.0045055,           0.0045055
                 113,            0.038248,             0.03511,          6.6694e-05,             0.81449,              0.7012,             0.79342,             0.53487,            0.035803,            0.024039,           1.594e-05,            0.004456,            0.004456,            0.004456
                 114,            0.038133,            0.034504,           6.665e-05,             0.81814,             0.69759,              0.7932,             0.53523,            0.035792,            0.024039,          1.5829e-05,           0.0044065,           0.0044065,           0.0044065
                 115,            0.038241,            0.034734,          6.6236e-05,             0.81898,             0.69656,             0.79304,             0.53562,            0.035781,            0.024038,          1.5743e-05,            0.004357,            0.004357,            0.004357
                 116,            0.038174,            0.034553,          6.5564e-05,              0.8175,             0.69835,             0.79329,             0.53566,            0.035771,             0.02404,          1.5656e-05,           0.0043075,           0.0043075,           0.0043075
                 117,            0.038158,            0.034509,          6.5175e-05,             0.81546,             0.70006,             0.79323,             0.53568,            0.035766,             0.02404,           1.559e-05,            0.004258,            0.004258,            0.004258
                 118,            0.038121,            0.034642,          6.3623e-05,             0.81559,             0.70033,             0.79321,             0.53615,            0.035757,            0.024039,           1.549e-05,           0.0042085,           0.0042085,           0.0042085
                 119,            0.037995,            0.034544,          6.3194e-05,              0.8143,             0.70115,               0.793,             0.53621,            0.035751,            0.024046,          1.5421e-05,            0.004159,            0.004159,            0.004159
                 120,            0.038078,            0.034368,          6.3423e-05,             0.81498,             0.70165,             0.79307,             0.53637,             0.03574,            0.024042,          1.5368e-05,           0.0041095,           0.0041095,           0.0041095
                 121,            0.037973,            0.034569,          6.2973e-05,             0.81427,             0.70218,             0.79326,             0.53642,            0.035734,            0.024044,          1.5277e-05,             0.00406,             0.00406,             0.00406
                 122,             0.03793,            0.034407,          6.2454e-05,             0.81472,             0.70269,             0.79349,             0.53625,            0.035729,            0.024042,          1.5171e-05,           0.0040105,           0.0040105,           0.0040105
                 123,            0.037867,            0.034447,           6.108e-05,             0.81571,             0.70193,              0.7938,             0.53657,            0.035725,            0.024037,          1.5039e-05,            0.003961,            0.003961,            0.003961
                 124,            0.037898,            0.034569,          6.1081e-05,             0.81457,             0.70216,             0.79392,             0.53698,            0.035721,            0.024034,           1.493e-05,           0.0039115,           0.0039115,           0.0039115
                 125,            0.037877,            0.034425,          6.0399e-05,             0.81607,             0.70124,             0.79379,             0.53682,            0.035718,            0.024039,          1.4794e-05,            0.003862,            0.003862,            0.003862
                 126,            0.037904,            0.034355,          5.9878e-05,             0.81543,             0.70132,             0.79398,             0.53677,            0.035718,            0.024039,          1.4692e-05,           0.0038125,           0.0038125,           0.0038125
